time,system_size,queue_length
2651.534725005192,15,13
2651.7175672809904,14,13
2651.7175672809904,14,12
2655.528987615899,13,12
2655.528987615899,13,11
2655.8695874152163,14,12
2656.217246500066,15,13
2657.3277390832654,14,13
2657.3277390832654,14,12
2658.4800774010137,13,12
2658.4800774010137,13,11
2658.776353484085,14,12
2659.651448608888,15,13
2659.691087421894,14,13
2659.691087421894,14,12
2660.6580882924886,15,13
2660.7983935451457,14,13
2660.7983935451457,14,12
2661.0706972770363,13,12
2661.0706972770363,13,11
2661.5472546530514,14,12
2662.088659666333,15,13
2663.136265540526,14,13
2663.136265540526,14,12
2665.8199663606865,15,13
2666.4813970184123,14,13
2666.4813970184123,14,12
2666.9586971624663,13,12
2666.9586971624663,13,11
2667.2600813168833,14,12
2667.3564031416195,13,12
2667.3564031416195,13,11
2667.809059240884,12,11
2667.809059240884,12,10
2668.2661443851935,11,10
2668.2661443851935,11,9
2668.5324391919157,10,9
2668.5324391919157,10,8
2668.6557182343513,11,9
2668.8989731825363,12,10
2668.9149631423024,13,11
2669.276708862336,14,12
2669.4802060038683,13,12
2669.4802060038683,13,11
2670.823819075572,12,11
2670.823819075572,12,10
2671.2957625694326,13,11
2671.453072806598,14,12
2672.2379204836616,13,12
2672.2379204836616,13,11
2672.5376741996206,14,12
2673.3260875826577,13,12
2673.3260875826577,13,11
2673.6589412932185,12,11
2673.6589412932185,12,10
2673.67625341848,13,11
2674.5451975512224,12,11
2674.5451975512224,12,10
2675.2436371795116,11,10
2675.2436371795116,11,9
2675.3474791228905,10,9
2675.3474791228905,10,8
2675.4986607355263,9,8
2675.4986607355263,9,7
2676.488816887587,8,7
2676.488816887587,8,6
2676.875119021083,9,7
2677.44691985055,8,7
2677.44691985055,8,6
2677.8469271763342,9,7
2677.8579161298367,8,7
2677.8579161298367,8,6
2678.324045959878,9,7
2678.8121562844526,8,7
2678.8121562844526,8,6
2678.873253582792,9,7
2680.355859394149,10,8
2680.5449878518916,11,9
2680.785271309026,10,9
2680.785271309026,10,8
2681.6543125007674,9,8
2681.6543125007674,9,7
2682.611088135024,10,8
2683.746377964877,11,9
2683.795135561726,12,10
2683.9369269964204,11,10
2683.9369269964204,11,9
2684.016963913206,10,9
2684.016963913206,10,8
2684.3454975679965,9,8
2684.3454975679965,9,7
2685.11709864285,8,7
2685.11709864285,8,6
2685.405572347407,7,6
2685.405572347407,7,5
2686.2444938817794,6,5
2686.2444938817794,6,4
2686.297033090202,5,4
2686.297033090202,5,3
2687.1715244932952,6,4
2687.611620726873,5,4
2687.611620726873,5,3
2687.728937131225,4,3
2687.728937131225,4,2
2687.8122683060624,3,2
2687.8122683060624,3,1
2687.941414416995,4,2
2689.1051348021415,5,3
2689.130185877156,6,4
2689.5723199032436,5,4
2689.5723199032436,5,3
2689.883992811472,6,4
2689.8875035973774,5,4
2689.8875035973774,5,3
2689.906081472993,6,4
2691.8467725485366,5,4
2691.8467725485366,5,3
2692.7288604438168,4,3
2692.7288604438168,4,2
2693.213989045534,3,2
2693.213989045534,3,1
2693.3844807491937,4,2
2693.9964702612224,3,2
2693.9964702612224,3,1
2694.300118586496,2,1
2694.300118586496,2,0
2695.22375262758,3,1
2695.344490455003,2,1
2695.344490455003,2,0
2696.602831079965,1,0
2696.9770212242333,2,0
2697.104054876999,3,1
2697.360116061879,4,2
2698.139203011352,5,3
2698.5135807074994,4,3
2698.5135807074994,4,2
2698.531413737467,5,3
2699.4362639423516,6,4
2699.7359452423025,7,5
2699.7842608354335,6,5
2699.7842608354335,6,4
2699.7949399515605,5,4
2699.7949399515605,5,3
2700.2250610302453,4,3
2700.2250610302453,4,2
2701.053389955348,3,2
2701.053389955348,3,1
2701.206020434279,2,1
2701.206020434279,2,0
2701.459472730601,1,0
2701.568705680124,0,0
2704.6646762729342,1,0
2705.648712532593,2,0
2706.1058994908876,1,0
2706.452964114439,0,0
2706.601198094742,1,0
2706.94457697491,2,0
2707.1477078991766,1,0
2708.0594209647134,2,0
2708.5058882992194,1,0
2709.1431805749203,2,0
2710.0668343923103,3,1
2710.8039227938975,4,2
2710.846978787349,3,2
2710.846978787349,3,1
2711.5064864540127,2,1
2711.5064864540127,2,0
2711.5835786292373,1,0
2712.0081642922282,2,0
2712.559426594394,3,1
2712.60622769931,4,2
2712.9001816767955,5,3
2713.0394736475323,6,4
2715.75258729809,7,5
2715.8917841012358,8,6
2716.267978872795,9,7
2716.612534878559,10,8
2716.7531860860167,9,8
2716.7531860860167,9,7
2717.269351603216,10,8
2718.3806022771146,9,8
2718.3806022771146,9,7
2719.0328290870407,10,8
2719.151517461848,11,9
2719.5716267864045,10,9
2719.5716267864045,10,8
2719.9813104873006,11,9
2720.3069893340985,12,10
2721.850783839656,13,11
2722.595383424366,14,12
2723.1719594962087,13,12
2723.1719594962087,13,11
2723.2646397080694,12,11
2723.2646397080694,12,10
2723.3056284792933,11,10
2723.3056284792933,11,9
2723.4152202447503,12,10
2723.6687338713323,11,10
2723.6687338713323,11,9
2723.73682571311,10,9
2723.73682571311,10,8
2724.0300759365186,9,8
2724.0300759365186,9,7
2724.7993572144424,10,8
2726.196320408534,9,8
2726.196320408534,9,7
2726.6321488205076,10,8
2727.030124394141,9,8
2727.030124394141,9,7
2727.3806779043034,10,8
2727.4037528226568,9,8
2727.4037528226568,9,7
2728.1174267411548,10,8
2728.536658031766,11,9
2728.921499666582,10,9
2728.921499666582,10,8
2729.0507723531164,9,8
2729.0507723531164,9,7
2729.852362360449,8,7
2729.852362360449,8,6
2730.0799684801673,7,6
2730.0799684801673,7,5
2730.6627507982867,6,5
2730.6627507982867,6,4
2732.2859747346215,7,5
2732.3153488015323,8,6
2732.9271023048177,9,7
2733.119293683289,8,7
2733.119293683289,8,6
2733.170273762466,7,6
2733.170273762466,7,5
2733.491151319454,6,5
2733.491151319454,6,4
2734.3235684912074,7,5
2735.666533404365,8,6
2735.897159032998,9,7
2736.0185743003804,8,7
2736.0185743003804,8,6
2736.5844893599706,9,7
2736.932786004639,8,7
2736.932786004639,8,6
2737.1029388002744,9,7
2737.358706107572,8,7
2737.358706107572,8,6
2737.9586095461846,7,6
2737.9586095461846,7,5
2738.589472615716,8,6
2738.765590736828,7,6
2738.765590736828,7,5
2739.2576828587894,8,6
2739.559040628634,9,7
2739.659923117092,10,8
2739.8592821335187,9,8
2739.8592821335187,9,7
2740.420774616221,8,7
2740.420774616221,8,6
2741.178637491582,7,6
2741.178637491582,7,5
2741.2246646370386,6,5
2741.2246646370386,6,4
2741.7295776098927,5,4
2741.7295776098927,5,3
2742.0713687717544,4,3
2742.0713687717544,4,2
2742.354969318175,5,3
2743.1390640584877,6,4
2744.2247443967,7,5
2744.515821028035,6,5
2744.515821028035,6,4
2744.680713535763,5,4
2744.680713535763,5,3
2745.082366763538,6,4
2745.8486392826203,5,4
2745.8486392826203,5,3
2746.6637319124065,6,4
2747.431618772795,5,4
2747.431618772795,5,3
2747.4384415170543,4,3
2747.4384415170543,4,2
2749.0745100322106,3,2
2749.0745100322106,3,1
2749.742743085006,4,2
2750.072670973843,5,3
2750.0818359790383,4,3
2750.0818359790383,4,2
2750.2504420315336,5,3
2750.343079371942,4,3
2750.343079371942,4,2
2750.941781494425,5,3
2751.7908203660113,4,3
2751.7908203660113,4,2
2751.921714089349,3,2
2751.921714089349,3,1
2752.557392246974,4,2
2753.529157140342,3,2
2753.529157140342,3,1
2753.7413719410397,2,1
2753.7413719410397,2,0
2753.8664867225793,1,0
2754.3966972102103,2,0
2754.43450189572,1,0
2754.5172285447948,2,0
2754.6798222085117,3,1
2755.1601474682107,2,1
2755.1601474682107,2,0
2755.390987048357,1,0
2756.9386891332215,2,0
2757.5867861427814,3,1
2757.716651894296,4,2
2757.764143174079,3,2
2757.764143174079,3,1
2758.56451487136,4,2
2758.5702573102344,5,3
2758.717549417138,4,3
2758.717549417138,4,2
2758.8930573862335,3,2
2758.8930573862335,3,1
2759.089828548273,2,1
2759.089828548273,2,0
2759.8431907342197,1,0
2761.9282301711355,2,0
2763.053872135521,3,1
2763.4279115750223,4,2
2765.402904527805,5,3
2765.5083484093375,4,3
2765.5083484093375,4,2
2765.6213651363664,3,2
2765.6213651363664,3,1
2765.7273396467153,2,1
2765.7273396467153,2,0
2765.8239751600686,3,1
2766.3174848956637,2,1
2766.3174848956637,2,0
2766.393786269773,1,0
2766.588067849811,0,0
2767.459908749802,1,0
2768.4899327868907,0,0
2773.2320972329694,1,0
2773.4984240893605,2,0
2773.6779631794334,1,0
2774.936434658671,2,0
2774.979999805806,3,1
2775.3244612067056,2,1
2775.3244612067056,2,0
2775.974560042509,3,1
2776.0624252007306,4,2
2776.4622053386993,3,2
2776.4622053386993,3,1
2777.137955887817,2,1
2777.137955887817,2,0
2779.7186839381875,1,0
2781.626061615935,2,0
2782.5634087599915,3,1
2783.0732078223114,4,2
2783.277124247702,5,3
2783.4217840162096,4,3
2783.4217840162096,4,2
2784.556318689885,5,3
2784.6758856674583,6,4
2784.769225740941,5,4
2784.769225740941,5,3
2784.783145509349,6,4
2785.2270523057773,7,5
2785.7693836840017,6,5
2785.7693836840017,6,4
2786.301403496289,5,4
2786.301403496289,5,3
2786.583490083,4,3
2786.583490083,4,2
2786.647184053599,3,2
2786.647184053599,3,1
2786.7693761378787,4,2
2786.772739551942,5,3
2787.1890505420392,4,3
2787.1890505420392,4,2
2787.310645573818,3,2
2787.310645573818,3,1
2787.3916800849124,2,1
2787.3916800849124,2,0
2787.700042248231,1,0
2787.8148187790057,2,0
2787.9877352440467,1,0
2788.1280267824177,2,0
2788.4220233000915,1,0
2788.6115799211684,2,0
2789.157431755093,1,0
2789.3643934696984,0,0
2791.9430474948335,1,0
2792.408446800291,0,0
2792.656968614241,1,0
2793.1035521801386,0,0
2794.05633954803,1,0
2794.4236353086453,2,0
2794.7552610496846,3,1
2796.076874545952,2,1
2796.076874545952,2,0
2796.46431605934,3,1
2796.515176175528,4,2
2797.287545770935,5,3
2798.309980164451,6,4
2799.564721258034,5,4
2799.564721258034,5,3
2800.2341859634907,6,4
2800.558665674387,5,4
2800.558665674387,5,3
2800.6354211565094,6,4
2800.781270267404,5,4
2800.781270267404,5,3
2801.4096239243017,4,3
2801.4096239243017,4,2
2801.6207740173477,5,3
2801.92807810543,4,3
2801.92807810543,4,2
2802.2892155750533,3,2
2802.2892155750533,3,1
2803.83416534957,2,1
2803.83416534957,2,0
2805.705044999174,1,0
2805.872291285738,2,0
2806.021821042403,1,0
2806.360922753635,0,0
2807.2253917455437,1,0
2807.3011974629085,0,0
2807.3974877296437,1,0
2808.2831866765227,0,0
2808.558479097154,1,0
2808.7367041894245,2,0
2808.937684003578,1,0
2809.304596283646,2,0
2809.410644388932,1,0
2810.180473983838,2,0
2811.600915482776,3,1
2812.3894715044516,2,1
2812.3894715044516,2,0
2812.712324443116,3,1
2812.7830393997083,2,1
2812.7830393997083,2,0
2813.710712518857,3,1
2813.9002420881234,2,1
2813.9002420881234,2,0
2814.9225673584483,1,0
2815.101033511689,0,0
2816.024824371571,1,0
2816.0848827256996,0,0
2816.850050475424,1,0
2817.8096840213884,2,0
2818.181165534908,1,0
2818.6434262426665,0,0
2819.4505099212106,1,0
2820.905247964398,2,0
2820.950354698757,3,1
2821.486197454873,4,2
2821.6501711629344,3,2
2821.6501711629344,3,1
2821.678611983391,4,2
2822.5396729774347,3,2
2822.5396729774347,3,1
2822.753566050662,4,2
2823.923724041552,5,3
2823.9260848271247,6,4
2823.9875043958023,5,4
2823.9875043958023,5,3
2824.75046016613,6,4
2825.128766500971,7,5
2825.1797389364438,8,6
2825.296487750857,9,7
2825.8852599584034,10,8
2825.8945057772103,9,8
2825.8945057772103,9,7
2826.232056213479,8,7
2826.232056213479,8,6
2827.347041506066,9,7
2828.674086001137,8,7
2828.674086001137,8,6
2828.704762035222,7,6
2828.704762035222,7,5
2829.048826809664,6,5
2829.048826809664,6,4
2829.351008685805,5,4
2829.351008685805,5,3
2830.4026857444387,6,4
2830.4606842002404,5,4
2830.4606842002404,5,3
2830.60433831748,4,3
2830.60433831748,4,2
2831.1894771918405,3,2
2831.1894771918405,3,1
2831.6073264978545,4,2
2832.512445459433,5,3
2832.515477589236,4,3
2832.515477589236,4,2
2832.961258223625,5,3
2833.249120614259,6,4
2833.706564001968,5,4
2833.706564001968,5,3
2834.116410817473,6,4
2834.4804750566022,5,4
2834.4804750566022,5,3
2834.7621355636234,4,3
2834.7621355636234,4,2
2834.9078050559738,5,3
2835.3008931858412,4,3
2835.3008931858412,4,2
2835.31706057886,3,2
2835.31706057886,3,1
2835.489109679166,2,1
2835.489109679166,2,0
2835.580442517141,3,1
2836.1314434019077,4,2
2836.7521151416067,5,3
2837.057286204249,6,4
2837.416040535488,7,5
2837.520512509985,8,6
2837.6326043768013,7,6
2837.6326043768013,7,5
2838.646475389276,8,6
2838.647758365939,9,7
2838.8373459122854,8,7
2838.8373459122854,8,6
2839.036493090007,7,6
2839.036493090007,7,5
2839.192650417928,6,5
2839.192650417928,6,4
2839.8665603477716,5,4
2839.8665603477716,5,3
2840.120556376605,4,3
2840.120556376605,4,2
2841.4821357967935,5,3
2841.8100543204473,6,4
2842.0658063817996,7,5
2842.1150107263243,6,5
2842.1150107263243,6,4
2842.3208889805796,5,4
2842.3208889805796,5,3
2843.2008513047404,6,4
2843.361703094737,7,5
2843.7724344401945,6,5
2843.7724344401945,6,4
2843.8062992223804,5,4
2843.8062992223804,5,3
2844.555000832351,6,4
2846.0632369452096,7,5
2847.9913481243725,6,5
2847.9913481243725,6,4
2848.070816598681,5,4
2848.070816598681,5,3
2848.1355532942716,4,3
2848.1355532942716,4,2
2849.026880215756,5,3
2849.5962357330186,4,3
2849.5962357330186,4,2
2849.7880599161326,5,3
2850.497534804568,6,4
2850.562162032103,5,4
2850.562162032103,5,3
2850.7272917142386,6,4
2851.018308951063,7,5
2851.0291977172487,6,5
2851.0291977172487,6,4
2852.044693625815,5,4
2852.044693625815,5,3
2852.4690969272474,4,3
2852.4690969272474,4,2
2853.3584414577826,3,2
2853.3584414577826,3,1
2853.6592405832193,2,1
2853.6592405832193,2,0
2853.8379770603847,3,1
2853.991240222754,2,1
2853.991240222754,2,0
2854.58161487197,3,1
2854.6472964314007,2,1
2854.6472964314007,2,0
2854.805061517802,1,0
2855.338237161932,2,0
2855.5160337889156,3,1
2855.5255383630697,2,1
2855.5255383630697,2,0
2858.0780363395043,1,0
2858.4346583985907,2,0
2858.847987525876,1,0
2860.3469719325385,0,0
2861.1369750773792,1,0
2862.310637261985,2,0
2862.7473112646107,1,0
2863.21734922905,0,0
2864.143821008812,1,0
2864.276067018043,2,0
2864.939734123597,3,1
2864.9522688788043,2,1
2864.9522688788043,2,0
2865.1599078784852,1,0
2866.358845489329,2,0
2866.90922346459,1,0
2867.1815299142363,0,0
2867.69202631743,1,0
2868.075283376941,2,0
2868.9934528694903,1,0
2869.4033840346483,0,0
2871.778053114255,1,0
2873.3554381971785,2,0
2873.3621768624607,3,1
2873.515003989067,2,1
2873.515003989067,2,0
2873.763260600269,3,1
2873.8606469512642,4,2
2874.0082630030265,3,2
2874.0082630030265,3,1
2874.2702084938246,2,1
2874.2702084938246,2,0
2874.9270887503917,1,0
2875.0942500284514,2,0
2875.3602687662974,1,0
2876.1413847149656,0,0
2876.806729704196,1,0
2877.227723069508,2,0
2877.3993634009535,1,0
2879.7728788484956,2,0
2880.2282520772173,3,1
2880.247636497846,4,2
2880.618556199341,5,3
2880.7959998754127,6,4
2881.3823808048533,7,5
2882.0134379423334,6,5
2882.0134379423334,6,4
2882.99931647893,5,4
2882.99931647893,5,3
2883.7942861900488,6,4
2884.146744156764,5,4
2884.146744156764,5,3
2884.4058880764787,4,3
2884.4058880764787,4,2
2884.6948007278606,3,2
2884.6948007278606,3,1
2885.13528883281,2,1
2885.13528883281,2,0
2885.230487958789,3,1
2886.410232961513,4,2
2886.528812651017,5,3
2886.6264340063844,6,4
2890.523121706852,7,5
2890.9683320418476,6,5
2890.9683320418476,6,4
2891.8386153848346,7,5
2892.10334445662,6,5
2892.10334445662,6,4
2893.5697400474646,5,4
2893.5697400474646,5,3
2893.885340434931,6,4
2894.7456056172227,5,4
2894.7456056172227,5,3
2895.1434343513456,6,4
2895.6935760951724,5,4
2895.6935760951724,5,3
2896.0612265630457,4,3
2896.0612265630457,4,2
2896.638529358913,3,2
2896.638529358913,3,1
2896.7202880530162,4,2
2897.2375579453505,3,2
2897.2375579453505,3,1
2897.2425963788296,4,2
2897.521833700493,3,2
2897.521833700493,3,1
2897.6597207691707,2,1
2897.6597207691707,2,0
2898.2139797947675,3,1
2898.9741833018634,4,2
2900.926671749803,3,2
2900.926671749803,3,1
2903.8354796384383,4,2
2903.8554085372184,5,3
2904.636029931505,4,3
2904.636029931505,4,2
2905.0708002071456,5,3
2905.5040132424874,4,3
2905.5040132424874,4,2
2906.0054102028735,3,2
2906.0054102028735,3,1
2906.2285408704897,2,1
2906.2285408704897,2,0
2906.7996766184415,3,1
2907.0864463978514,4,2
2907.2631425747877,3,2
2907.2631425747877,3,1
2908.2182588813716,2,1
2908.2182588813716,2,0
2908.512319191941,3,1
2909.0933331582,2,1
2909.0933331582,2,0
2909.1122255826617,1,0
2909.1859828963443,2,0
2909.302671998027,1,0
2909.445579058851,2,0
2909.7348707841143,1,0
2910.645427520638,2,0
2912.562595776777,3,1
2915.0193866971044,4,2
2915.39886629614,3,2
2915.39886629614,3,1
2915.871231290226,2,1
2915.871231290226,2,0
2917.3321480661043,1,0
2917.722046529462,2,0
2918.4012323101665,3,1
2918.6727870209575,2,1
2918.6727870209575,2,0
2918.8471723167104,1,0
2919.3478638875386,2,0
2919.698245132244,3,1
2920.679085404776,2,1
2920.679085404776,2,0
2921.749062596424,3,1
2921.824256973432,2,1
2921.824256973432,2,0
2922.320557412145,1,0
2923.3904685729603,0,0
2924.1873989858127,1,0
2924.776308587247,0,0
2928.131088041796,1,0
2931.5779440819683,2,0
2931.9058187338237,1,0
2932.1729469491106,2,0
2932.5723830748607,1,0
2932.5978235642224,2,0
2933.2522245549676,3,1
2933.2801556628074,2,1
2933.2801556628074,2,0
2933.6734070084726,1,0
2935.138785490153,2,0
2935.5574654814186,1,0
2935.6597701434803,2,0
2935.776176813733,1,0
2937.6574223127172,2,0
2937.697880531432,3,1
2938.418180087635,2,1
2938.418180087635,2,0
2940.4520885358247,3,1
2940.5022755007562,4,2
2940.7656071927427,5,3
2940.935180401164,6,4
2940.9457547455186,5,4
2940.9457547455186,5,3
2941.05564784074,4,3
2941.05564784074,4,2
2942.2453860636674,5,3
2942.3042202244,4,3
2942.3042202244,4,2
2942.5158440230757,3,2
2942.5158440230757,3,1
2944.721606306886,2,1
2944.721606306886,2,0
2945.2659013899483,3,1
2946.2905560238287,4,2
2947.2189121372303,5,3
2947.687078731853,6,4
2948.3515345971546,7,5
2948.9514976884416,8,6
2949.141078983608,9,7
2949.490491021512,10,8
2949.622769846724,11,9
2949.6359739650907,12,10
2951.0754700242,13,11
2951.2397469054013,14,12
2951.968286142795,15,13
2952.426740090474,16,14
2953.930374000413,17,15
2953.9806562297895,16,15
2953.9806562297895,16,14
2954.104574520029,17,15
2954.2416562352314,16,15
2954.2416562352314,16,14
2954.2971970392564,17,15
2954.420658076017,16,15
2954.420658076017,16,14
2955.0217987770034,15,14
2955.0217987770034,15,13
2956.343480330082,16,14
2957.9914825679625,17,15
2958.4631311621433,16,15
2958.4631311621433,16,14
2958.696721394632,17,15
2959.099710360026,16,15
2959.099710360026,16,14
2959.3344893547533,15,14
2959.3344893547533,15,13
2959.689049291764,14,13
2959.689049291764,14,12
2960.210536199857,15,13
2960.35553699562,14,13
2960.35553699562,14,12
2960.8274187256893,13,12
2960.8274187256893,13,11
2961.2063184306653,12,11
2961.2063184306653,12,10
2961.5928736779783,13,11
2962.0794411980273,12,11
2962.0794411980273,12,10
2962.0977295851344,13,11
2962.679543209854,12,11
2962.679543209854,12,10
2962.7040835128455,11,10
2962.7040835128455,11,9
2962.790191263289,10,9
2962.790191263289,10,8
2962.8659152027208,9,8
2962.8659152027208,9,7
2963.3459462924416,10,8
2964.570648909615,9,8
2964.570648909615,9,7
2964.933586807802,8,7
2964.933586807802,8,6
2965.505055305963,7,6
2965.505055305963,7,5
2965.5922712731453,8,6
2965.8142216604124,9,7
2965.947834614295,10,8
2966.181272089756,11,9
2966.5408204713813,10,9
2966.5408204713813,10,8
2966.6903872346206,9,8
2966.6903872346206,9,7
2966.752356419089,10,8
2966.863837018915,11,9
2967.401575512259,10,9
2967.401575512259,10,8
2967.436396680279,11,9
2968.085495855518,10,9
2968.085495855518,10,8
2968.7561931637624,11,9
2969.8033368085826,12,10
2972.2229133332453,11,10
2972.2229133332453,11,9
2973.5088349807697,10,9
2973.5088349807697,10,8
2973.997415599063,11,9
2974.912835135793,10,9
2974.912835135793,10,8
2974.9698207770734,11,9
2974.9846619297905,10,9
2974.9846619297905,10,8
2975.3443543902117,9,8
2975.3443543902117,9,7
2976.571952381066,10,8
2976.6116161591435,9,8
2976.6116161591435,9,7
2976.9454599310534,10,8
2977.394822295788,11,9
2977.5043596701935,12,10
2977.7550899131797,11,10
2977.7550899131797,11,9
2978.182797951283,10,9
2978.182797951283,10,8
2979.224384353697,9,8
2979.224384353697,9,7
2979.854125286195,8,7
2979.854125286195,8,6
2979.940537668968,7,6
2979.940537668968,7,5
2980.215155906707,6,5
2980.215155906707,6,4
2980.218622097421,7,5
2981.3009153597723,6,5
2981.3009153597723,6,4
2982.171982374484,5,4
2982.171982374484,5,3
2982.8020425730256,4,3
2982.8020425730256,4,2
2983.169264586577,5,3
2983.4694267725263,4,3
2983.4694267725263,4,2
2983.535929795572,5,3
2984.40542435336,4,3
2984.40542435336,4,2
2985.3418686234363,5,3
2985.584845796262,6,4
2985.7582494260564,7,5
2986.409105204837,6,5
2986.409105204837,6,4
2986.507665017961,7,5
2986.511004562146,8,6
2986.869306247255,7,6
2986.869306247255,7,5
2987.3165148637013,6,5
2987.3165148637013,6,4
2987.4080713861595,7,5
2987.673267855722,6,5
2987.673267855722,6,4
2987.807928153934,5,4
2987.807928153934,5,3
2988.118906572543,6,4
2988.554067388408,7,5
2988.6149858987646,8,6
2988.704802319281,7,6
2988.704802319281,7,5
2989.598459266236,6,5
2989.598459266236,6,4
2989.68667642951,5,4
2989.68667642951,5,3
2989.880547450164,6,4
2989.997725286527,5,4
2989.997725286527,5,3
2990.6042422043656,6,4
2994.5980344379295,7,5
2995.0731424516794,6,5
2995.0731424516794,6,4
2995.676635317182,5,4
2995.676635317182,5,3
2995.773744960264,6,4
2995.891035964376,5,4
2995.891035964376,5,3
2996.2395770677444,4,3
2996.2395770677444,4,2
2996.2811743825787,5,3
2996.488163152704,4,3
2996.488163152704,4,2
2996.6409876746625,5,3
2997.2778936503973,4,3
2997.2778936503973,4,2
2998.1423999990416,5,3
2998.4858764554956,6,4
2998.748785476424,5,4
2998.748785476424,5,3
2998.8115542681994,6,4
2999.2212237931953,7,5
2999.3917898256113,8,6
3000.017562684731,9,7
3000.1401409201303,10,8
3000.635258589611,9,8
3000.635258589611,9,7
3000.992162565481,10,8
3001.2595607698827,9,8
3001.2595607698827,9,7
3001.4722400280234,8,7
3001.4722400280234,8,6
3002.395917326822,7,6
3002.395917326822,7,5
3004.345335908037,6,5
3004.345335908037,6,4
3004.5392627595243,7,5
3004.7272881914546,8,6
3005.1584919385077,9,7
3005.308844295885,8,7
3005.308844295885,8,6
3005.337939728891,7,6
3005.337939728891,7,5
3005.593789383911,8,6
3005.7727249769914,9,7
3006.953916185995,10,8
3007.0685212409294,11,9
3007.2962702461955,10,9
3007.2962702461955,10,8
3007.302700886722,9,8
3007.302700886722,9,7
3008.040392004337,10,8
3008.076697810807,9,8
3008.076697810807,9,7
3008.144791184891,10,8
3008.192053430313,9,8
3008.192053430313,9,7
3008.3299937052334,10,8
3008.4292376884437,11,9
3008.7098213328886,10,9
3008.7098213328886,10,8
3009.711581031936,9,8
3009.711581031936,9,7
3010.336681757649,8,7
3010.336681757649,8,6
3010.4291777771627,7,6
3010.4291777771627,7,5
3010.828315349433,6,5
3010.828315349433,6,4
3011.385839284003,5,4
3011.385839284003,5,3
3011.7711766913317,6,4
3012.0740784588716,5,4
3012.0740784588716,5,3
3012.179946413467,6,4
3012.3979792027717,5,4
3012.3979792027717,5,3
3012.594693101695,4,3
3012.594693101695,4,2
3012.734610500512,5,3
3012.8786839423165,4,3
3012.8786839423165,4,2
3012.9261031370816,5,3
3013.262577255383,4,3
3013.262577255383,4,2
3013.357219407193,3,2
3013.357219407193,3,1
3014.443718832568,2,1
3014.443718832568,2,0
3014.548417192574,1,0
3014.5714209411885,0,0
3015.011107055649,1,0
3015.4392789418525,0,0
3016.3398729450473,1,0
3016.563697462355,2,0
3016.7708299252577,1,0
3017.345966632884,2,0
3017.5114222456646,1,0
3019.6167716620034,2,0
3019.90387008947,1,0
3021.1919775665087,2,0
3021.2793722967854,3,1
3022.528749403137,4,2
3023.0191376928833,5,3
3024.465727150673,4,3
3024.465727150673,4,2
3024.56572066289,3,2
3024.56572066289,3,1
3024.689597455164,2,1
3024.689597455164,2,0
3026.9658099684802,1,0
3027.6158398293896,0,0
3031.406278437599,1,0
3032.0931714418252,0,0
3032.635453685485,1,0
3034.0154714092296,2,0
3034.2875576809283,1,0
3036.598541400774,2,0
3037.2741635523266,1,0
3037.4010141577346,0,0
3038.6349693270836,1,0
3038.751725864069,0,0
3040.98541608868,1,0
3041.414942953678,2,0
3041.5403859284806,3,1
3041.8315181985313,2,1
3041.8315181985313,2,0
3041.9764695897206,1,0
3042.0321847069395,2,0
3042.297035689208,3,1
3042.498618581197,2,1
3042.498618581197,2,0
3042.5849190706485,1,0
3042.8114997771086,2,0
3043.090659518218,3,1
3043.3309926456654,4,2
3044.6827294484774,3,2
3044.6827294484774,3,1
3044.7173124720166,2,1
3044.7173124720166,2,0
3044.8579812375233,1,0
3045.2522848734707,0,0
3045.6531498260574,1,0
3046.429690263995,2,0
3046.924060320094,3,1
3047.0533138357146,2,1
3047.0533138357146,2,0
3047.372359708485,1,0
3048.751877643021,2,0
3049.5438274952235,3,1
3049.741071557541,4,2
3050.565042434021,5,3
3050.6619540452775,6,4
3050.945168190807,7,5
3051.336510487122,6,5
3051.336510487122,6,4
3051.845522419972,7,5
3052.3785522329836,6,5
3052.3785522329836,6,4
3053.4906093433096,7,5
3054.4073589387285,8,6
3055.599415495376,9,7
3055.8214177666455,10,8
3056.19771789359,11,9
3056.8852596681577,10,9
3056.8852596681577,10,8
3057.090695773511,11,9
3058.154278680272,12,10
3059.0885150436666,11,10
3059.0885150436666,11,9
3059.639627361952,10,9
3059.639627361952,10,8
3060.454188276483,9,8
3060.454188276483,9,7
3061.561746122544,8,7
3061.561746122544,8,6
3062.2922170186766,7,6
3062.2922170186766,7,5
3062.4459570668687,8,6
3064.1683267820335,7,6
3064.1683267820335,7,5
3065.4153642542997,8,6
3065.803092641132,7,6
3065.803092641132,7,5
3066.0225816891075,6,5
3066.0225816891075,6,4
3066.5020487904844,5,4
3066.5020487904844,5,3
3067.0591012479126,4,3
3067.0591012479126,4,2
3067.207688797918,5,3
3067.4035629234713,4,3
3067.4035629234713,4,2
3068.231085031581,3,2
3068.231085031581,3,1
3068.86212692807,2,1
3068.86212692807,2,0
3068.922287920913,1,0
3069.4107383277965,2,0
3069.48071566956,3,1
3070.4038171136203,2,1
3070.4038171136203,2,0
3070.5922555319025,1,0
3070.6628546332167,2,0
3070.907672581438,1,0
3071.468925076824,2,0
3072.0679616765315,1,0
3072.979178279471,0,0
3073.1206887264807,1,0
3073.363176479353,2,0
3073.674498623813,3,1
3074.960976502255,4,2
3075.847761758556,3,2
