customer,server,arrival_time,service_start,departure_time,service_time,queue_wait,system_time
7489,1,8266.204632884392,8293.008091376585,8293.47315841757,0.46506704098459944,26.803458492193386,27.268525533178035
7490,2,8266.795932645231,8293.437303318238,8293.765956921654,0.328653603415208,26.64137067300726,26.97002427642292
7491,1,8267.090083257219,8293.47315841757,8294.280302867333,0.8071444497640412,26.383075160350927,27.190219610114582
7492,2,8267.828955562507,8293.765956921654,8294.368960159698,0.6030032380439834,25.93700135914696,26.540004597191
7493,1,8271.62372730852,8294.280302867333,8294.397298577544,0.11699571021020583,22.65657555881262,22.773571269022796
7494,2,8272.271728737223,8294.368960159698,8294.661481729407,0.29252156970805915,22.09723142247458,22.389752992183276
7495,1,8273.450495605306,8294.397298577544,8301.250942538043,6.8536439604987205,20.946802972237492,27.80044693273703
7496,2,8273.75027049318,8294.661481729407,8300.17677139052,5.51528966111344,20.911211236227246,26.426500897339793
7497,2,8277.612796109535,8300.17677139052,8304.643942146784,4.467170756264943,22.56397528098387,27.031146037248618
7498,1,8280.441516690804,8301.250942538043,8302.140955840441,0.890013302398384,20.809425847239254,21.69943914963733
7499,1,8280.797377579365,8302.140955840441,8304.819164375465,2.6782085350240235,21.34357826107589,24.02178679610006
7500,2,8281.805414893126,8304.643942146784,8304.708624423714,0.06468227693036,22.838527253657958,22.903209530588356
7501,2,8284.656572323189,8304.708624423714,8305.496238188081,0.7876137643677242,20.052052100525543,20.839665864892595
7502,1,8284.770085230024,8304.819164375465,8309.285496480803,4.4663321053384655,20.049079145441283,24.515411250778925
7503,2,8287.986597273497,8305.496238188081,8307.467863328595,1.9716251405130303,17.509640914584452,19.481266055097876
7504,2,8288.72037132574,8307.467863328595,8310.844996239393,3.3771329107984593,18.747492002854415,22.12462491365295
7505,1,8296.814468588216,8309.285496480803,8309.76815847382,0.48266199301693546,12.47102789258679,12.953689885604035
7506,1,8297.00214338931,8309.76815847382,8311.548069599206,1.779911125386382,12.76601508450949,14.545926209895697
7507,2,8297.275340702769,8310.844996239393,8310.980213010815,0.13521677142074254,13.56965553662485,13.704872308046106
7508,2,8297.342320002892,8310.980213010815,8311.24870628254,0.2684932717253534,13.637893007922685,13.906386279648359
7509,2,8298.344887457935,8311.24870628254,8311.410473917536,0.1617676349955546,12.903818824604969,13.065586459601036
7510,2,8298.925094861173,8311.410473917536,8311.462520357629,0.05204644009168783,12.485379056362945,12.537425496455398
7511,2,8299.336016508583,8311.462520357629,8312.535709319074,1.0731889614457826,12.126503849045548,13.199692810490887
7512,1,8300.066830598917,8311.548069599206,8313.488945204668,1.9408756054610796,11.481239000289861,13.42211460575163
7513,2,8301.133757411475,8312.535709319074,8313.402207442648,0.8664981235742506,11.401951907599141,12.268450031173415
7514,2,8301.760088262216,8313.402207442648,8315.43735926543,2.0351518227811294,11.642119180432928,13.677271003214628
7515,1,8302.07307937486,8313.488945204668,8318.122950053612,4.634004848944463,11.415865829807444,16.049870678751176
7516,2,8302.430142856005,8315.43735926543,8318.460955171851,3.0235959064213316,13.007216409425382,16.03081231584656
7517,1,8304.240661908148,8318.122950053612,8321.961111412746,3.8381613591331663,13.882288145463463,17.720449504597127
7518,2,8305.270463787234,8318.460955171851,8319.163071815954,0.702116644103618,13.190491384617417,13.892608028720133
7519,2,8309.7350301277,8319.163071815954,8323.354281405494,4.191209589540881,9.42804168825387,13.61925127779432
7520,1,8310.437164482923,8321.961111412746,8322.87196659813,0.910855185383404,11.523946929823069,12.434802115207276
7521,1,8310.448597401873,8322.87196659813,8325.964997705532,3.0930311074030703,12.423369196256317,15.516400303658884
7522,2,8311.48695342123,8323.354281405494,8323.438957215641,0.08467581014665629,11.867327984264193,11.952003794411212
7523,2,8311.691560492533,8323.438957215641,8327.580097382635,4.141140166994543,11.747396723108977,15.888536890102841
7524,1,8312.546056923888,8325.964997705532,8326.167208282935,0.20221057740324747,13.418940781644778,13.621151359047872
7525,1,8313.807900228749,8326.167208282935,8327.261733052781,1.0945247698450422,12.35930805418684,13.45383282403236
7526,1,8315.63974678686,8327.261733052781,8328.057384587819,0.7956515350385657,11.621986265921805,12.41763780095971
7527,2,8315.903895755519,8327.580097382635,8327.599779039723,0.019681657087502663,11.676201627116825,11.695883284204683
7528,2,8316.338606900837,8327.599779039723,8332.703583932049,5.103804892324884,11.26117213888574,16.36497703121131
7529,1,8316.349671752538,8328.057384587819,8330.207561422265,2.150176834445661,11.7077128352812,13.857889669727228
7530,1,8316.95953204481,8330.207561422265,8330.802890654973,0.5953292327084373,13.248029377455168,13.843358610163705
7531,1,8321.988695737915,8330.802890654973,8330.864328791025,0.06143813605273554,8.814194917058558,8.875633053110505
7532,1,8323.31581022596,8330.864328791025,8333.11648778591,2.252158994884382,7.548518565065024,9.80067755994969
7533,2,8323.378727077401,8332.703583932049,8334.745868906273,2.042284974224147,9.324856854647805,11.367141828872263
7534,1,8325.960711318809,8333.11648778591,8333.449787641475,0.3332998555650873,7.155776467101532,7.489076322666733
7535,1,8326.461873049238,8333.449787641475,8336.115945482838,2.6661578413626468,6.987914592236848,9.65407243359914
7536,2,8329.210283511693,8334.745868906273,8334.816007040257,0.07013813398373915,5.535585394580266,5.60572352856434
7537,2,8329.767241580326,8334.816007040257,8335.15909517771,0.3430881374527247,5.048765459931019,5.391853597384397
7538,2,8330.79068632798,8335.15909517771,8339.89591492193,4.736819744219355,4.368408849730258,9.105228593949505
7539,1,8331.091935068698,8336.115945482838,8336.202029355407,0.08608387256947474,5.024010414139411,5.110094286708772
7540,1,8331.777152208328,8336.202029355407,8337.075108049266,0.8730786938603912,4.4248771470793145,5.297955840938812
7541,1,8332.891380061623,8337.075108049266,8338.917589272321,1.8424812230549972,4.183727987643579,6.026209210698653
7542,1,8335.009128314643,8338.917589272321,8340.06823684557,1.1506475732468449,3.9084609576784715,5.059108530926096
7543,2,8335.34265967341,8339.89591492193,8341.370167821697,1.474252899766451,4.553255248520145,6.02750814828687
7544,1,8335.598645008437,8340.06823684557,8340.131476844674,0.0632399991051994,4.4695918371326115,4.532831836237165
7545,1,8336.199771000971,8340.131476844674,8342.13340251921,2.0019256745366634,3.93170584370273,5.9336315182390535
7546,2,8338.44581662974,8341.370167821697,8344.987036959934,3.6168691382374796,2.924351191955793,6.541220330193028
7547,1,8338.833777177491,8342.13340251921,8344.929322109661,2.7959195904507843,3.299625341718638,6.095544932170014
7548,1,8339.22101601641,8344.929322109661,8345.353553932882,0.4242318232206082,5.70830609325094,6.132537916471847
