t,S,I,R
12.607866109244803,829,53,118
12.614575883955254,829,52,119
12.62909646452327,828,53,119
12.680425470756365,827,54,119
12.722274536557599,826,55,119
12.730571092436374,825,56,119
12.765846701578136,824,57,119
12.823764919718021,823,58,119
12.86114461031333,822,59,119
12.919164254409857,821,60,119
12.920166017191363,821,59,120
12.929800973260454,821,58,121
12.964160912160043,820,59,121
12.968926930746457,819,60,121
12.995830337421474,818,61,121
13.005584948303888,817,62,121
13.010626814997218,817,61,122
13.01745899563801,816,62,122
13.050667640450607,816,61,123
13.062465699939189,815,62,123
13.08820431154122,814,63,123
13.117589009911034,813,64,123
13.132662986101533,813,63,124
13.14618108235269,813,62,125
13.14974365828007,812,63,125
13.161622637041289,811,64,125
13.162307097620142,810,65,125
13.242372020554514,810,64,126
13.2425304511831,809,65,126
13.262296887462929,808,66,126
13.285054465179469,807,67,126
13.32368435794734,806,68,126
13.334303398835564,806,67,127
13.340710134534532,805,68,127
13.35543035097605,804,69,127
13.392999145351482,803,70,127
13.399889638135273,802,71,127
13.403654932885994,802,70,128
13.411515522045473,801,71,128
13.4623975404624,801,70,129
13.467805138026895,800,71,129
13.485319218447373,800,70,130
13.543004261616467,800,69,131
13.566281152218872,800,68,132
13.590632717158474,800,67,133
13.61234861575474,800,66,134
13.62007655993417,799,67,134
13.644236104671487,798,68,134
13.658137276446432,797,69,134
13.71590242798495,796,70,134
13.77550677290445,795,71,134
13.79585958893305,794,72,134
13.83378536395155,793,73,134
13.84065526467839,792,74,134
13.845183764832443,791,75,134
13.852526305315383,790,76,134
13.8691363604992,789,77,134
13.870402075346322,788,78,134
13.889529000319419,787,79,134
13.949213901429285,786,80,134
13.989626169985073,786,79,135
13.990081065104436,785,80,135
13.999227502027534,785,79,136
14.009971558044882,785,78,137
14.04787391612132,785,77,138
14.11895120188657,784,78,138
14.181441668770283,783,79,138
14.212604872048628,782,80,138
14.21416882568816,782,79,139
14.229762011448145,781,80,139
14.230988941016465,780,81,139
14.235313617248613,779,82,139
14.235794237525646,779,81,140
14.23747531670982,779,80,141
14.253495766067307,779,79,142
14.273130190544508,779,78,143
14.284892944335297,778,79,143
14.339324963751434,777,80,143
14.39965417480444,777,79,144
14.413369928547457,777,78,145
14.454718840966557,776,79,145
14.455008225185868,776,78,146
14.46352434131134,775,79,146
14.466611888670743,774,80,146
14.475989577265649,774,79,147
14.476877673484843,773,80,147
14.506711323282863,773,79,148
14.508572066996894,773,78,149
14.511409564117447,773,77,150
14.578594186776757,772,78,150
14.622428240166768,771,79,150
14.645320451848672,771,78,151
14.669848011242603,770,79,151
14.672353658942292,769,80,151
14.706841657533676,769,79,152
14.726609864695952,768,80,152
14.756914963343572,767,81,152
14.774383343571841,766,82,152
14.777000627341229,765,83,152
14.822399242371985,764,84,152
14.881232747434058,764,83,153
14.893318442521474,764,82,154
14.900534100254113,764,81,155
14.90175673789938,763,82,155
14.984525236849677,762,83,155
14.989804598488364,761,84,155
14.99800379650415,761,83,156
15.011498888837593,760,84,156
15.015228880869222,759,85,156
15.0206231788735,758,86,156
15.041406509482814,758,85,157
15.042318093966461,758,84,158
15.090237450489495,758,83,159
15.142496814592267,757,84,159
15.16028704424213,756,85,159
15.166028834654048,755,86,159
15.252182385805005,754,87,159
15.26251706987877,754,86,160
15.272250379903735,754,85,161
15.28323753250086,753,86,161
15.28527726543785,752,87,161
15.293143277050685,752,86,162
15.301492791795999,751,87,162
15.303632042191632,750,88,162
15.325783596420372,749,89,162
15.326362185967861,748,90,162
15.352058867996675,747,91,162
15.368297913589931,746,92,162
15.373788603803666,746,91,163
15.39634071429906,746,90,164
15.424729344541152,746,89,165
15.42737410130472,746,88,166
15.430748291036982,745,89,166
15.45317904312749,745,88,167
15.494597319330213,745,87,168
15.501450748546777,744,88,168
15.502441273315345,743,89,168
15.514267799917672,742,90,168
15.528446184560934,742,89,169
15.545293752344813,742,88,170
15.54747301342371,742,87,171
15.558886040236562,742,86,172
15.564384441425856,741,87,172
15.575920771436259,740,88,172
15.577360181580978,739,89,172
15.590400263161293,738,90,172
15.607322102510395,738,89,173
15.64685477839459,738,88,174
15.650260861431452,738,87,175
15.69857186428855,738,86,176
15.70770196767371,737,87,176
15.72567008819577,736,88,176
15.749807815196785,736,87,177
15.761869914530935,735,88,177
15.778272016185252,735,87,178
15.78115235988417,734,88,178
15.788674848435512,734,87,179
15.83813039388533,734,86,180
15.841285875545232,734,85,181
15.854575371304435,734,84,182
15.85773601466318,734,83,183
15.88010618812553,733,84,183
15.893537917567897,733,83,184
15.905474368225054,733,82,185
15.912499628474695,733,81,186
15.95533991751725,732,82,186
15.955580864874817,731,83,186
15.96196603793347,730,84,186
15.962765616881613,729,85,186
16.050916168380386,728,86,186
16.057284843567828,728,85,187
16.065117474459605,727,86,187
16.070347534636504,726,87,187
16.072063983159182,726,86,188
16.088256509293462,725,87,188
16.131109932706163,724,88,188
16.159752557591833,723,89,188
16.162134708684444,723,88,189
16.165425026871393,723,87,190
16.191080707126773,723,86,191
16.19846662581734,723,85,192
16.198579816417357,723,84,193
16.219693738616783,723,83,194
16.227860695469374,722,84,194
16.23225052241038,722,83,195
16.25806674643675,721,84,195
16.288643884351803,721,83,196
16.29388218104506,720,84,196
16.310878812621652,720,83,197
16.313261582560706,719,84,197
16.318462848852896,718,85,197
16.350079591854,717,86,197
16.368680700815943,716,87,197
16.369159696078814,716,86,198
16.372783092980175,716,85,199
16.411532639711435,716,84,200
16.42667321407899,715,85,200
16.436781319371942,714,86,200
16.439920172335647,714,85,201
16.480405817044648,713,86,201
16.502757430569297,713,85,202
16.50784829455935,712,86,202
16.51027886754843,712,85,203
16.534194962284886,712,84,204
16.54204020740052,712,83,205
16.54868268198045,711,84,205
16.555136214841056,710,85,205
16.60409555652303,709,86,205
16.647827936812465,709,85,206
16.661547124980473,708,86,206
16.669789938110217,707,87,206
16.72536494844746,706,88,206
16.733160289649028,706,87,207
16.73733899458382,705,88,207
16.747212945507137,704,89,207
16.759473657201568,703,90,207
16.76097173793426,702,91,207
16.767877330385677,702,90,208
16.772202322483786,701,91,208
16.775934821376293,701,90,209
16.882082671280184,701,89,210
16.95129883300171,700,90,210
16.967440827678658,700,89,211
16.971564468663,699,90,211
16.982102559166094,698,91,211
16.99354389880132,697,92,211
17.00022567120334,697,91,212
17.00268633528109,696,92,212
17.002996667762957,695,93,212
17.004659123167222,694,94,212
17.010968624645077,693,95,212
17.01110842587677,693,94,213
17.0457364737816,692,95,213
17.045939884107977,691,96,213
17.117898382742684,691,95,214
17.123315394531534,690,96,214
17.136540655975814,689,97,214
17.138351287025763,688,98,214
17.138654340342264,688,97,215
17.15664174673808,688,96,216
17.191586652376543,688,95,217
17.19972507865436,687,96,217
17.20677407982307,686,97,217
17.222690554053184,686,96,218
17.2276072972161,685,97,218
17.244731130319526,685,96,219
17.259816118824524,684,97,219
17.274783992015937,683,98,219
17.286318213993003,683,97,220
17.309218851466273,683,96,221
17.31732286328297,683,95,222
17.329131540498395,682,96,222
17.329562196588533,682,95,223
17.370315919793963,681,96,223
17.404980533438536,680,97,223
17.413240356326,679,98,223
17.451021065491243,678,99,223
17.464907483195887,677,100,223
17.503786829787277,676,101,223
17.52662205918037,675,102,223
17.54330534097783,675,101,224
17.554522640198893,674,102,224
17.560877786935418,673,103,224
17.57330061121725,673,102,225
17.59581562275362,672,103,225
17.605816434251672,671,104,225
17.637772504522477,671,103,226
17.63926215944645,671,102,227
17.656305402174667,670,103,227
17.673716817667525,670,102,228
17.677516795692277,669,103,228
17.680153958738217,669,102,229
17.71756331202073,669,101,230
17.723673298045277,668,102,230
17.74301510804182,667,103,230
17.754517513715633,667,102,231
17.76898229625806,666,103,231
17.779779669182304,666,102,232
17.780540432315405,666,101,233
17.810003143520557,665,102,233
17.821896120152008,665,101,234
17.852760734592895,664,102,234
17.892082522277903,663,103,234
17.892936425659542,662,104,234
17.897474424765743,662,103,235
17.90411748153851,662,102,236
17.920302764655723,662,101,237
17.92063195239341,661,102,237
17.92463067422376,660,103,237
17.9263875765241,659,104,237
17.92859088677226,659,103,238
17.930598465450625,658,104,238
17.931246445088796,658,103,239
17.931538928779602,658,102,240
17.96193655050061,658,101,241
17.964992728853044,657,102,241
17.970385088564367,656,103,241
17.988834825530237,655,104,241
17.991125716077637,654,105,241
18.00467240935249,654,104,242
18.026973422042847,653,105,242
18.02727216714482,653,104,243
18.049964928326066,652,105,243
18.052888340854643,651,106,243
18.053507942774193,650,107,243
18.054606117304473,649,108,243
18.071101860873853,649,107,244
18.082130296328266,649,106,245
18.09380067638966,649,105,246
18.100141420667175,649,104,247
18.130750244941147,649,103,248
18.13548581765227,649,102,249
18.149402792907555,649,101,250
18.152317373388033,648,102,250
18.180009787584474,648,101,251
18.18851199272572,647,102,251
18.198489560864562,647,101,252
18.212825635611907,646,102,252
18.235014819992863,646,101,253
18.242004005792488,645,102,253
18.25225090231393,644,103,253
18.255684456842225,644,102,254
18.266750884094318,643,103,254
18.284685314497256,642,104,254
18.290496189354776,641,105,254
18.306981190939037,641,104,255
18.31251758602909,641,103,256
18.3244345039783,641,102,257
18.35363480463776,640,103,257
18.35458268369533,639,104,257
18.447754885068303,639,103,258
18.455067846478926,639,102,259
18.48891859583239,638,103,259
18.489432056268267,638,102,260
18.514470474878305,638,101,261
18.519339119772024,637,102,261
18.533732839295862,637,101,262
18.570621017287134,636,102,262
18.577381842273464,636,101,263
18.5784220811599,635,102,263
18.581460717025692,635,101,264
18.606629949882976,634,102,264
18.65658533303835,634,101,265
18.668274244265866,634,100,266
18.695073209011138,633,101,266
18.69663774466977,633,100,267
18.749896022131363,633,99,268
18.80843193124772,632,100,268
18.830625067519502,632,99,269
18.85575066877376,632,98,270
18.856142192488765,631,99,270
18.861463303678214,630,100,270
18.86964276602347,630,99,271
18.88362249811698,629,100,271
18.92813713486866,628,101,271
18.966279746100387,627,102,271
19.055064016477562,627,101,272
19.056926647317137,626,102,272
19.113162479374243,626,101,273
19.127020897005742,626,100,274
19.13462272404053,625,101,274
19.158659851296015,624,102,274
19.17897961944714,624,101,275
19.19751509176105,624,100,276
19.211387158151688,624,99,277
19.21787582559152,624,98,278
19.23153571750752,623,99,278
19.243586425501274,622,100,278
19.27813801372184,622,99,279
19.285984139967812,621,100,279
19.312974923070605,621,99,280
19.336755477092293,620,100,280
19.354739991139226,619,101,280
19.385529255663922,619,100,281
19.42370014302457,619,99,282
19.42927278048956,618,100,282
19.442175870549516,618,99,283
19.46846066567474,618,98,284
19.506095261092863,617,99,284
19.511541322368462,617,98,285
19.538580965672267,616,99,285
19.54713364364739,615,100,285
19.574541541757352,614,101,285
19.583390825969598,613,102,285
19.607674130850157,613,101,286
19.631503687750108,612,102,286
19.64029520032215,611,103,286
19.64118931916268,610,104,286
19.64694888544399,609,105,286
19.659547507335247,608,106,286
19.65995516928511,607,107,286
19.68313837167464,606,108,286
19.69829505404544,606,107,287
19.73008181602421,606,106,288
19.73446499354588,606,105,289
19.757347827434195,605,106,289
19.76179308532456,604,107,289
19.812896362768097,604,106,290
19.818541290803097,604,105,291
19.827687004449235,603,106,291
19.827820145637986,603,105,292
19.83813098779437,602,106,292
19.850811926620093,602,105,293
19.855859048006852,602,104,294
19.88219924373956,602,103,295
19.904603037030267,602,102,296
19.921520957867802,601,103,296
19.921589887085304,601,102,297
19.938111545508225,601,101,298
20.002115849273725,600,102,298
20.00678372240182,600,101,299
20.047985383587747,599,102,299
20.102965595730197,599,101,300
20.123060954625714,599,100,301
20.13827078477026,598,101,301
20.141877517604772,598,100,302
20.191253222141587,598,99,303
20.198555121206535,597,100,303
20.19933291183168,597,99,304
20.20318772238517,597,98,305
20.275306992311712,596,99,305
20.27881563415365,595,100,305
20.288465684022103,594,101,305
20.289168515570474,594,100,306
20.305547020465365,593,101,306
20.30925511440566,592,102,306
20.355831899929925,591,103,306
20.36289879706729,590,104,306
20.38437682397685,589,105,306
20.38786760914183,588,106,306
20.405769925622863,588,105,307
20.43202576529193,588,104,308
20.448158523568733,588,103,309
20.45071930469687,587,104,309
20.451639644518796,586,105,309
20.501968551760346,585,106,309
20.531314367681844,585,105,310
20.54009480768007,584,106,310
20.543655286690733,583,107,310
20.544660553938105,582,108,310
20.54553171038807,581,109,310
20.571066622532104,581,108,311
20.580370527885528,581,107,312
20.58292044113115,581,106,313
20.58952187182458,580,107,313
20.595611332815256,580,106,314
20.602730780281988,580,105,315
20.603450420152335,580,104,316
20.627644441737033,579,105,316
20.63815439999674,578,106,316
20.655035651196652,578,105,317
20.65510764408626,577,106,317
20.69916220882517,576,107,317
20.709766896875273,576,106,318
20.722589980069444,576,105,319
20.72520063508423,576,104,320
20.72859180499496,576,103,321
20.744077726757,575,104,321
20.766557978242446,575,103,322
20.770423559708586,574,104,322
20.77112691567427,574,103,323
20.773356124087975,574,102,324
20.774763444729302,573,103,324
20.805782545763083,572,104,324
20.826493829999503,571,105,324
20.851334071483052,571,104,325
20.863567250169552,571,103,326
20.86443158784359,570,104,326
20.874628103222935,570,103,327
20.879905521387204,569,104,327
20.891926827014906,568,105,327
20.91219181938549,568,104,328
20.94244909109977,568,103,329
20.95423320946267,568,102,330
20.95724725442492,568,101,331
20.982695819174502,568,100,332
20.990289145189433,567,101,332
21.00651409813005,566,102,332
21.019836300097,565,103,332
21.020461188385397,565,102,333
21.021247770003637,565,101,334
21.022177961127515,565,100,335
21.02760352293383,565,99,336
21.035476442381796,564,100,336
21.04283302509299,563,101,336
21.065596517364007,562,102,336
21.09913162467142,562,101,337
21.100721441948963,562,100,338
21.101871561953292,562,99,339
21.122379645628733,562,98,340
21.13386126598235,561,99,340
21.154318651316707,561,98,341
21.166274727246098,561,97,342
21.1819705609345,561,96,343
21.188321076969217,561,95,344
21.213279873541495,560,96,344
21.216338609798225,560,95,345
21.242569033825422,559,96,345
21.248248134274338,559,95,346
21.256229169591784,559,94,347
21.273828732199505,559,93,348
21.282746440507506,559,92,349
21.28284770253924,559,91,350
21.29403282655634,558,92,350
21.294452737292698,558,91,351
21.305584145137058,557,92,351
21.307475417306946,556,93,351
21.353033058953105,555,94,351
21.354981742467743,555,93,352
21.359644565242945,554,94,352
21.40312193426404,554,93,353
21.486373333586705,554,92,354
21.48790275603487,554,91,355
21.528436993236788,554,90,356
21.534609872769035,553,91,356
21.537500970278497,552,92,356
21.55536209443695,551,93,356
21.58282716248966,550,94,356
21.590318695013806,549,95,356
21.599756133613873,549,94,357
21.612084249089147,549,93,358
21.614027499089445,548,94,358
21.620931544294038,548,93,359
21.624906500931154,547,94,359
21.638614697365544,546,95,359
21.642926999175305,545,96,359
21.64497791799765,544,97,359
21.6911127222107,544,96,360
21.70682851568285,543,97,360
21.754790233127533,542,98,360
21.777425085832597,542,97,361
21.799233072366764,541,98,361
21.815977858724594,540,99,361
21.82435567849444,540,98,362
21.85184826839881,540,97,363
21.875926104955646,539,98,363
21.88178482100865,539,97,364
21.892524397988122,539,96,365
21.911242578567432,538,97,365
21.953694913159772,537,98,365
21.977619555608314,537,97,366
22.061209697841427,537,96,367
22.061668758900428,537,95,368
22.08019080993847,536,96,368
22.084802012585914,535,97,368
22.095833468056938,535,96,369
22.101938714601648,535,95,370
22.122176106331892,535,94,371
22.15864108764934,534,95,371
22.22466309888133,534,94,372
22.233492570727414,534,93,373
22.236638891952815,533,94,373
22.237503787597642,532,95,373
22.265003065134785,532,94,374
22.269225669907314,532,93,375
22.286528424195865,532,92,376
22.30202060632861,532,91,377
22.34827231149064,532,90,378
22.510014870920262,531,91,378
22.515444269573855,531,90,379
22.580559623396013,531,89,380
22.64323624668846,530,90,380
22.650477922510632,529,91,380
22.666099629406382,529,90,381
22.694231099977547,529,89,382
22.71439236762888,528,90,382
22.71878262875662,528,89,383
22.720976800493542,527,90,383
22.74875092200937,527,89,384
22.769299938226858,526,90,384
22.809479443285944,525,91,384
22.846854511756767,525,90,385
22.859645315950505,525,89,386
22.889341032744326,525,88,387
22.903955558701995,525,87,388
22.904145385639115,524,88,388
22.933097139003422,524,87,389
22.964127297227197,523,88,389
22.982322071588023,523,87,390
23.022152328995666,522,88,390
23.032282883329795,521,89,390
23.034392120071203,521,88,391
23.083941675221524,521,87,392
23.088882978696063,521,86,393
23.1615507391309,521,85,394
23.177468234658384,521,84,395
23.183765241875207,521,83,396
23.19565443832975,521,82,397
23.19896448245268,520,83,397
23.21619439348191,520,82,398
23.236230986790638,520,81,399
23.28323940235204,519,82,399
23.302064051544697,519,81,400
23.323377751275686,519,80,401
23.33120610362043,519,79,402
23.334056817745658,518,80,402
23.34391852239262,518,79,403
23.366078690530063,518,78,404
23.421632717991887,518,77,405
23.448818827042924,517,78,405
23.463126123541723,516,79,405
23.514879451428765,516,78,406
23.523266165459198,515,79,406
23.526281198622346,515,78,407
23.537215906476277,514,79,407
23.578155025732936,514,78,408
23.669297253874173,514,77,409
23.681426285708604,514,76,410
23.71807816803611,514,75,411
23.76883376438343,513,76,411
23.778871622238498,513,75,412
23.784096601468192,513,74,413
23.82538131010235,513,73,414
23.8503583249791,513,72,415
23.870371945144566,512,73,415
23.87147543816556,512,72,416
23.893445432285937,512,71,417
23.923055281708628,511,72,417
23.928762225051237,510,73,417
23.933972195846824,509,74,417
23.945549018156992,509,73,418
24.037978540603575,508,74,418
24.055145670184718,507,75,418
24.093642453168126,506,76,418
24.09695024879913,506,75,419
24.128984917708067,506,74,420
24.146367013713437,506,73,421
24.21320293092778,506,72,422
24.314242525664085,506,71,423
24.328432493044776,505,72,423
24.34097570922342,505,71,424
24.37391883379302,505,70,425
24.391031072104667,505,69,426
24.42170152126503,504,70,426
24.51030067599647,503,71,426
24.519204613164987,503,70,427
24.51995763001065,502,71,427
24.53044752031821,501,72,427
24.546170493596804,501,71,428
24.54900233589768,500,72,428
24.567474944443354,499,73,428
24.609250510239463,499,72,429
24.652496885137428,499,71,430
24.672305973521055,499,70,431
24.705952789962563,499,69,432
24.80411210252042,499,68,433
24.85860105158328,498,69,433
24.870963643819422,498,68,434
24.885744939236933,497,69,434
24.90881188230157,497,68,435
24.946451234040264,497,67,436
24.94905727381364,497,66,437
24.963684141033237,497,65,438
25.002150100057534,497,64,439
25.02410321816938,496,65,439
25.05977709178637,496,64,440
25.085755902973727,496,63,441
25.107996087131927,495,64,441
25.13365892842738,495,63,442
25.14839914519772,494,64,442
25.178921757296017,494,63,443
25.185331182825163,494,62,444
25.237193644954353,494,61,445
25.237873027492455,493,62,445
25.243620016798307,492,63,445
25.273799574737502,492,62,446
25.421404744511065,491,63,446
25.46036347326902,491,62,447
25.487792672715404,491,61,448
25.509736253459987,490,62,448
25.518874228701687,489,63,448
25.54883263075372,489,62,449
25.595442052347906,488,63,449
25.599286695369365,487,64,449
25.605996703212345,487,63,450
25.64538734346142,487,62,451
25.647081429802384,487,61,452
25.68149020021109,487,60,453
25.69026040490484,487,59,454
25.69998735901437,486,60,454
25.741794021536705,486,59,455
25.841135546088612,486,58,456
25.845647963225453,486,57,457
25.861587972718034,486,56,458
25.86800440226826,486,55,459
25.871573992172245,486,54,460
25.896152401036353,485,55,460
25.950983901246257,485,54,461
25.996765475309576,485,53,462
26.005339322789485,485,52,463
26.033637274132445,485,51,464
26.042183404694825,485,50,465
26.18442946491401,484,51,465
26.286244552307487,483,52,465
26.33007824389344,483,51,466
26.415563131181006,482,52,466
26.47835373376638,482,51,467
26.481804998587933,481,52,467
26.53637193967971,481,51,468
26.53813293307335,480,52,468
26.59758206574041,480,51,469
26.601316770684832,480,50,470
26.609325162005838,480,49,471
26.7361220736776,480,48,472
26.773414503889686,480,47,473
26.779391986207532,479,48,473
26.854002931154874,478,49,473
26.873506052057255,477,50,473
26.94679454118673,476,51,473
26.954280655993955,476,50,474
27.00524956631825,475,51,474
27.01882198430786,474,52,474
27.040357043084537,473,53,474
27.070098699193757,472,54,474
27.075498837381012,472,53,475
27.0778093950833,471,54,475
27.091996975717333,470,55,475
